Start_Index,Act_No,Title,Date_of_Royal_Assent,Publication_Date,Date_of_Commencement,PDF_URL
600,186,PUBLIC SERVICE TRIBUNAL ACT 1977,27/08/1977,01/09/1977,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 186 (Original).pdf
600,185,STATUTORY AND LOCAL AUTHORITIES SUPERANNUATION FUND ACT 1977,26/05/1977,09/06/1977,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 185 (Original).pdf
600,184,INTERNATIONAL MONETARY FUND (RATIFICATION OF SECOND AMENDMENT TO THE ARTICLES OF AGREEMENT) ACT 1977,26/05/1977,09/06/1977,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/196_BI/Act 184 (Original).pdf
600,183,DESTITUTE PERSON'S ACT 1977,03/03/1977,10/03/1977,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 183 (Original).pdf
600,182,THEATRES AND PLACES OF PUBLIC AMUSEMENT (FEDERAL TERRITORY) ACT 1977,03/03/1977,03/10/1977,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 182 original.pdf
600,181,REVENUE GROWTH GRANTS ACT 1977,02/03/1977,10/03/1977,01/01/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 181 original.pdf
600,180,MEDICAL ASSISTANTS (REGISTRATION) ACT 1977,02/03/1977,10/03/1977,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 180 original.pdf
600,179,PALM OIL REGISTRATION AND LICENSING AUTHORITY (INCORPORATION) ACT 1976,20/10/1976,28/10/1976,16/05/1977,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 179 original.pdf
600,178,TUN RAZAK FOUNDATION ACT 1976,28/10/1976,28/10/1976,29/10/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 178 original.pdf
600,177,INDUSTRIAL RELATIONS ACT 1967,,,,
600,176,EXCISE ACT 1976,21/06/1976,24/06/1976,01/07/1977,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/188_BI/ACT EXCISE 1976.pdf
600,175,TRADE MARKS ACT 1976,21/06/1976,24/06/1976,01/09/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 175 original.pdf
600,174,EDUCATIONAL INSTITUTIONS (DISCIPLINE) ACT 1976,25/05/1976,31/05/1976,01/06/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/186_BI/ACT 174 - ASAL.pdf
600,173,UNIVERSITI TEKNOLOGI MARA ACT 1976,25/05/1976,31/05/1976,01/06/1976,
600,172,TOWN AND COUNTRY PLANNING ACT 1976,18/03/1976,25/03/1976,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/184_BI/Act 172 BI.pdf
600,171,LOCAL GOVERNMENT ACT 1976,18/03/1976,25/03/1976,,
700,170,MARTIAL ARTS SOCIETIES ACT 1976,18/03/1976,25/03/1976,,
700,169,REAL PROPERTY GAINS TAX ACT 1976,18/03/1976,25/03/1976,07/11/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/181_BI/ACT 169 - ASAL.pdf
700,168,ANTIQUITIES ACT 1976,06/03/1976,25/03/1976,26/03/1976,
700,167,PLANT QUARANTINE ACT 1976,06/03/1976,11/03/1976,12/03/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 167 original.pdf
700,166,LEGAL PROFESSION ACT 1976,06/03/1976,11/03/1976,01/06/1977,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 166 original.pdf
700,165,LAW REFORM (ERADICATION OF ILLICIT SAMSU) ACT 1976,06/03/1976,11/03/1976,16/04/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 165 original.pdf
700,164,LAW REFORM (MARRIAGE AND DIVORCE) ACT 1976,06/03/1976,11/03/1976,01/03/1982,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 164 original.pdf
700,163,EXTRA-TERRITORIAL OFFENCES ACT 1976,06/03/1976,11/03/1976,01/05/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 163 original.pdf
700,162,MALAYSIAN RED CROSS SOCIETY (CHANGE OF NAME) ACT 1975,21/08/1975,04/09/1975,05/09/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 162 original.pdf
700,161,RUBBER PRICE STABILIZATION ACT 1975,21/08/1975,28/08/1975,01/12/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 161 original.pdf
700,160,MALAYSIAN CURRENCY (RINGGIT) ACT 1975,21/08/1975,28/08/1975,29/08/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/172_BI/ACT 160.pdf
700,159,EMPLOYMENT INFORMATION ACT 1953,,,,
700,158,CHEMISTS ACT 1975,15/05/1975,22/05/1975,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 158 original.pdf
700,157,STANDARD AND INDUSTRIAL RESEARCH INSTITUTE OF MALAYSIA (INCORPORATION) ACT 1975,16/05/1975,22/05/1975,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 157 original.pdf
700,156,INDUSTRIAL CO-ORDINATION ACT 1975,15/05/1975,22/05/1975,01/05/1976,
700,155,IMMIGRATION ACT 1959/63,,,,
700,154,DESTRUCTION OF DISEASE-BEARING INSECTS ACT 1975,10/02/1975,20/02/1975,23/08/1982,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 154.pdf
700,153,ISLAMIC DEVELOPMENT BANK ACT 1975,10/02/1975,20/02/1975,21/02/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 153.pdf
700,152,REGISTRATION OF BIRTHS AND DEATHS (SPECIAL PROVISIONS) ACT 1975,10/02/1975,20/02/1975,01/09/1974,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 152.pdf
700,151,SERVICE TAX ACT 1975,30/01/1975,30/01/1975,01/03/1975,https://lom.agc.gov.my/Akta 151.pdf
700,150,PASSPORTS ACT 1966,,,01/04/1966,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 150.pdf
700,149,PESTICIDES ACT 1974,30/07/1974,29/08/1974,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/161_BI/ACT 149 (1).pdf
700,148,CARRIAGE BY AIR ACT 1974,30/07/1974,29/08/1974,19/12/1974,
700,147,VETERINARY SURGEONS ACT 1974,30/07/1974,29/08/1974,,
700,146,BANK SIMPANAN NASIONAL ACT 1974,30/07/1974,22/08/1974,01/12/1974,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 146.pdf
700,145,POLITEKNIK UNGKU OMAR ACT 1974,30/07/1974,22/08/1974,,
700,144,PETROLEUM DEVELOPMENT ACT 1974,30/07/1974,22/08/1974,01/10/1974,
700,143,SCOUTS ASSOCIATION OF MALAYSIA ACT 1974,30/07/1974,22/08/1974,23/08/1974,
700,142,KOOTU FUNDS (VALIDATION) ACT 1974,30/07/1974,22/08/1974,23/08/1974,
700,141,FEDERAL AGRICULTURAL MARKETING AUTHORITY ACT 1965,,02/09/1965,16/07/2024,
700,140,PENANG PORT COMMISSION ACT 1955,,01/01/1956,,
700,139,FACTORIES AND MACHINERY ACT 1967,,01/01/1967,01/02/1970,
700,138,REGISTRATION OF ENGINEERS ACT 1967,,01/01/1967,23/08/1972,
700,137,SPECIFIC RELIEF ACT 1950,,01/07/1950,,
700,136,CONTRACTS ACT 1950,,01/05/1959,,
700,135,PARTNERSHIP ACT 1961,,29/04/1961,,
700,134,ABORIGINAL PEOPLES ACT 1954,,25/02/1954,25/02/1954,
700,133,"STREET, DRAINAGE AND BUILDING ACT 1974",05/06/1974,13/06/1974,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/145_BI/Act 133 - Gazette.pdf
700,132,INCOME TAX (TIN BUFFER STOCK CONTRIBUTIONS AND REPAYMENTS) ACT 1974,05/06/1974,13/06/1974,14/06/1974,
700,131,ROMAN CATHOLIC BISHOPS (CHANGE OF NAME AND INCORPORATION) ACT 1974,03/08/1974,14/03/1974,,
700,130,HUMAN TISSUES ACT 1974,08/03/1974,14/03/1974,01/01/1975,
700,129,GEOLOGICAL SURVEY ACT 1974,08/03/1974,14/03/1974,01/03/1976,
700,128,PETROLEUM AND ELECTRICITY (CONTROL OF SUPPLIES) ACT 1974,08/03/1974,14/03/1974,,
700,127,ENVIRONMENTAL QUALITY ACT 1974,08/03/1974,14/03/1974,15/04/1975,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/139_BI/127 ENVIRONMENTAL QUALITY 1974.pdf
700,126,LAND SPECULATION TAX ACT 1974,08/03/1974,14/03/1974,06/12/1973,
700,125,COMPANIES ACT 1965,,14/12/1973,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Muka depan Act 125 - Repealed by Act 777.pdf
700,124,LOCAL GOVERNMENT (TEMPORARY PROVISIONS) ACT 1973,29/08/1973,30/08/1973,30/08/1973,
700,123,BIRO SIASATAN NEGARA ACT 1973,29/08/1973,30/08/1973,31/08/1973,
700,122,CONTROL OF SUPPLIES ACT 1961,,,,
700,121,PRICE CONTROL ACT 1946,,,,
700,120,GOVERNMENT CONTRACTS ACT 1949,,,,
700,119,COMMISSIONS OF ENQUIRY ACT 1950,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/001. Akta 119 sebelum disemak.pdf
700,118,HOUSING DEVELOPMENT (CONTROL AND LICENSING) ACT 1966,,,29/08/1969,
700,117,ARCHITECTS ACT 1967,,02/08/1973,01/10/1973,
700,116,ELECTRICITY ACT 1949,,19/07/1973,,
700,115,NOTARIES PUBLIC ACT 1959,,,,
700,114,JUDICIAL PROCEEDINGS (REGULATION OF REPORTS) ACT 1962,,,,
700,113,POST OFFICE SAVINGS BANK ACT 1948,,19/07/1973,,
700,112,SECURITIES INDUSTRY ACT 1973,15/06/1973,21/06/1973,,
700,111,NATIONAL TOBACCO BOARD (INCORPORATION) ACT 1973,15/06/1973,21/06/1973,,
700,110,FARMERS' ORGANIZATION AUTHORITY ACT 1973,15/06/1973,21/06/1973,14/02/1973,
700,109,FARMERS' ORGANIZATION ACT 1973,15/06/1973,21/06/1973,,
700,108,GOOD SHEPHERD NUNS (INCORPORATION) ACT 1973,15/06/1973,21/06/1973,22/06/1973,
700,107,CITY OF KUALA LUMPUR (PLANNING) ACT 1973,06/04/1973,12/04/1973,21/05/1973,
700,106,WOMEN AND GIRLS PROTECTION ACT 1973,06/04/1973,12/04/1973,,
700,105,MALAYSIAN TIMBER INDUSTRY BOARD (INCORPORATION) ACT 1973,06/04/1973,12/04/1973,28/04/2025,https://lom.agc.gov.my/Akta 104 (salinan warta).pdf
700,104,LEMBAGA KEMAJUAN TERENGGANU TENGAH ACT 1973,06/04/1973,12/04/1973,01/05/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 104.pdf
700,103,ENTERTAINMENTS DUTY ACT 1953,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 103.pdf
700,102,BANKING ACT 1973,20/03/1973,22/03/1973,15/04/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 102.pdf
700,101,TABUNG ANGKATAN TENTERA ACT 1973,20/03/1973,22/03/1973,01/08/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/113_BI/ACT 101 - ASAL.pdf
700,100,TRUST COMPANIES ACT 1949,,03/01/1973,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 100 Akta Ibu (BI).pdf
700,99,RECIPROCAL ENFORCEMENT OF JUDGMENTS ACT 1958,,12/07/1972,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 99 (Akta Ibu)(BI).pdf
700,98,SMALL ESTATES (DISTRIBUTION) ACT 1955,,26/10/1972,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 98 (Akta Ibu)(BI).pdf
700,97,PROBATE AND ADMINISTRATION ACT 1959,,26/10/1972,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 97 - Akta Ibu (BI).pdf
700,96,LOANS GUARANTEE (BODIES CORPORATE) ACT 1965,,,01/04/1965,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 96 - Akta Ibu (BI).pdf
700,95,PETROLEUM MINING ACT 1966,,10/12/1972,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 95 (Akta Ibu)(BI).pdf
700,94,ACCOUNTANTS ACT 1967,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 94 - Akta Ibu (BI).pdf
700,93,ARBITRATION ACT 1952,,,,
700,92,SUBORDINATE COURTS ACT 1948,,10/12/1972,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 92 - Ordinance No.43 of 1948.pdf
700,91,COURTS OF JUDICATURE ACT 1964,20/01/1964,30/01/1964,16/03/1964,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/103_BI/ACT 91 (No. 7 of 1964).pdf
700,90,JUVENILE COURTS ACT 1947,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 90- Repealed.pdf
700,89,INSURANCE ACT 1963,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 89- Repealed.pdf
700,88,OFFICIAL SECRETS ACT 1972,26/09/1972,30/09/1972,01/10/1972,
700,87,TRADE DESCRIPTIONS ACT 1972,26/09/1972,30/09/1972,03/11/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 87 repealed.pdf
700,86,SUPERIOR OF THE INSTITUTE OF THE CONGREGATION OF THE BROTHERS OF MERCY (INCORPORATION) ACT 1972,26/09/1972,30/09/1972,01/10/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 86- Original.pdf
700,85,RUBBER INDUSTRY SMALLHOLDERS DEVELOPMENT AUTHORITY ACT 1972,26/09/1972,30/09/1972,01/01/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 85- Original.pdf
700,84,MALAYSIAN RUBBER EXCHANGE AND LICENSING BOARD ACT 1972,26/09/1972,30/09/1972,01/09/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 84 Repealed.pdf
700,83,CONTINENTAL SHELF ACT 1966,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 83- Original.pdf
700,82,INTERNAL SECURITY ACT 1960,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 82 Repealed.pdf
700,81,PAWNBROKERS ACT 1972,05/07/1972,13/07/1972,02/01/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 81 (Original).pdf
700,80,NATIONAL LIBRARY ACT 1972,05/07/1972,13/07/1972,01/09/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 80 (Original).pdf
700,79,BANISHMENT ACT 1959,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 79 (Original).pdf
700,78,NATIONAL REGISTRATION ACT 1959,23/12/1959,31/12/1959,01/08/1960,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 78 (Original).pdf
700,77,ARMED FORCES ACT 1972,28/04/1972,04/05/1972,01/06/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/89_BI/ACT 77.pdf
700,76,PROTECTION OF WILD LIFE ACT 1972,28/04/1972,04/05/1972,01/01/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 76 (Original).pdf
700,75,LEMBAGA KEMAJUAN JOHOR TENGGARA ACT 1972,23/03/1972,30/03/1972,01/06/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 75 (Original).pdf
700,74,ST. JOHN AMBULANCE OF MALAYSIA (INCORPORATION) ACT 1972,23/03/1972,30/03/1972,31/08/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 74 (Original).pdf
700,73,LEMBAGA KEMAJUAN PERUSAHAAN HAIWAN NEGARA ACT 1972,23/03/1972,30/03/1972,01/08/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 73 (Original).pdf
700,72,TOURIST DEVELOPMENT CORPORATION OF MALAYSIA ACT 1972,23/03/1972,30/03/1972,31/03/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 72 (Original).pdf
700,71,WEIGHTS AND MEASURES ACT 1972,23/03/1972,30/03/1972,01/01/1981,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/AKTA 71 BI.pdf
800,70,MUDA AGRICULTURAL DEVELOPMENT AUTHORITY ACT 1972,23/03/1972,30/03/1972,31/03/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/AKTA 70 BI.pdf
800,69,KEMUBU AGRICULTURAL DEVELOPMENT AUTHORITY ACT 1972,23/03/1972,30/03/1972,31/03/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/AKTA 69 BI.pdf
800,68,LEMBAGA KEMAJUAN PAHANG TENGGARA ACT 1972,23/03/1972,30/03/1972,01/06/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 68 Repealed.pdf
800,67,CIVIL LAW ACT 1956,31/03/1956,31/03/1956,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/79_BI/Act 67.pdf
800,66,LOAN GUARANTEE ACT 1972,26/02/1972,29/02/1972,01/03/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/AKTA 66 BI.pdf
800,65,GAMING TAX ACT 1972,26/02/1972,29/02/1972,01/03/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/AKTA 65 BI.pdf
800,64,SALES TAX ACT 1972,26/02/1972,28/02/1972,29/02/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 64 Repealed.pdf
800,63,CONTROL OF IMPORTED PUBLICATIONS ACT 1958,,,01/01/1959,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/AKTA 63 BI REPEAL.pdf
800,62,AUDIT ACT 1957,12/12/1957,12/12/1957,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/74_BI/Act 62.pdf
800,61,FINANCIAL PROCEDURE ACT 1957,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ORDINANCE NO. 62 OF 1957.pdf
800,60,LEGITIMACY ACT 1961,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ORDINANCE NO. 11 OF 1961.pdf
800,59,CITY OF KUALA LUMPUR ACT 1971,29/12/1971,30/12/1971,01/02/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 59 (ENG).pdf
800,58,PRINTING PRESSES ACT 1948,,,19/07/1948,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 58 (REPEAL).pdf
800,57,PREVENTION OF CORRUPTION ACT 1961,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 57 (REPEAL).pdf
800,56,EVIDENCE ACT 1950,12/05/1950,05/05/1950,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/68_BI/ORDINANCE 11 1950.pdf
800,55,SUBORDINATE COURTS RULES ACT 1955,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ORDINANCE NO. 28 OF 1955.pdf
800,54,SUPPLEMENTARY INCOME TAX ACT 1967,,,28/09/1967,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 54 (REPEAL).pdf
800,53,INCOME TAX ACT 1967,,,28/09/1967,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Income Tax Ordinance 1947 [M.U. NO. 48 OF 1947].pdf
800,52,MALARIA ERADICATION ACT 1971,27/09/1971,30/09/1971,01/10/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/64_BI/Act 52 REPEAL.pdf
800,51,DENTAL ACT 1971,27/09/1971,30/09/1971,01/02/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 51 ORIGINAL BI.pdf
800,50,MEDICAL ACT 1971,27/09/1971,30/09/1971,01/10/1971,"https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/62_BI/Akta 50 Akta Perubatan, 1971-BI.pdf"
800,49,LEMBAGA KEMAJUAN IKAN MALAYSIA ACT 1971,27/09/1971,30/09/1971,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 49 ORIGINAL BI.pdf
800,48,NATIONAL INSTITUTE FOR SCIENTIFIC AND INDUSTRIAL RESEARCH (INCORPORATION) ACT 1971,27/09/1971,30/09/1971,01/10/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 48 ORIGINAL BI.pdf
800,47,LEMBAGA PADI DAN BERAS NEGARA ACT 1971,30/08/1971,02/09/1971,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 47 ORIGINAL BI.pdf
800,46,PERBADANAN PEMBANGUNAN BANDAR ACT 1971,30/08/1971,02/09/1971,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 46 ORIGINAL BI.pdf
800,45,JUDGES' REMUNERATION ACT 1971,30/08/1971,02/09/1971,03/09/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/57_BI/ACT 45 - asal.pdf
800,44,FISHERMEN'S ASSOCIATIONS ACT 1971,30/08/1971,02/09/1971,04/05/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 44 ORIGINAL.pdf
800,43,PRIVATE HOSPITALS ACT 1971,30/08/1971,02/09/1971,01/10/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 43 ORIGINAL.pdf
800,42,HOUSING LOANS FUND ACT 1971,30/08/1971,02/09/1971,03/09/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 42 ORIGINAL.pdf
800,41,LOAN (INTERNATIONAL TIN BUFFER STOCK) ACT 1971,30/08/1971,02/09/1971,01/07/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 41 BI.pdf
800,40,METRIC WEIGHTS AND MEASURES ACT 1971,30/08/1971,02/09/1971,03/09/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 40 BI.pdf
800,39,INHERITANCE (FAMILY PROVISION) ACT 1971,30/08/1971,02/09/1971,13/01/1973,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 39 BI.pdf
800,38,FINANCE (ESTATE DUTY) ACT 1971,30/08/1971,02/09/1971,03/09/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 38 BI.pdf
800,37,FIREARMS (INCREASED PENALTIES) ACT 1971,30/08/1971,02/09/1971,01/10/1971,
800,36,SYNOD OF THE DIOCESE OF WEST MALAYSIA (INCORPORATION) ACT 1971,30/08/1971,02/09/1971,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 36 Akta Asal BI.pdf
800,35,FILMS (CENSORSHIP) ACT 1952,23/12/1952,01/05/1954,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ordinance 76 of 1952.pdf
800,34,MAINTENANCE ORDERS (FACILITIES FOR ENFORCEMENT) ACT 1949,30/11/1949,01/12/1949,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ordinance No. 55 of 1949.pdf
800,33,BANKERS' BOOKS (EVIDENCE) ACT 1949,30/11/1949,01/12/1949,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ordinance No.52 of 1949.pdf
800,32,NATIONAL LANGUAGE ACTS 1963/67,,01/09/1967,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No.7 of 1967.pdf
800,31,ELECTION COMMISSION ACT 1957,23/12/1957,31/08/1957,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ordinance 76 of 1957.pdf
800,30,UNIVERSITIES AND UNIVERSITY COLLEGES ACT 1971,27/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 30-original.pdf
800,29,NATIONAL SPORTS COUNCIL OF MALAYSIA ACT 1971,27/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 29-original.pdf
800,28,KOOTU FUNDS (PROHIBITION) ACT 1971,27/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 28-original.pdf
800,27,PRIVATE AGENCIES ACT 1971,24/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 27-original.pdf
800,26,LEGAL AID ACT 1971,24/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 26-original.pdf
800,25,SUMMONSES AND WARRANTS (SPECIAL PROVISIONS) ACT 1971,22/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 25-original.pdf
800,24,FREE TRADE ZONE ACT 1971,24/04/1971,29/04/1971,20/01/1972,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 24-original.pdf
800,23,MEMBERS OF THE ADMINISTRATION AND MEMBERS OF PARLIAMENT (PENSIONS AND GRATUITIES) ACT 1971,22/04/1971,29/04/1971,01/01/1970,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 23-original.pdf
800,22,TUNKU ABDUL RAHMAN PUTRA AL-HAJ PENSION ACT 1971,22/04/1971,29/04/1971,30/04/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 22-original.pdf
800,21,AGE OF MAJORITY ACT 1971,22/04/1971,29/04/1971,30/04/1971,
800,20,TELECOMMUNICATIONS ACT 1950,,31/12/1970,,
800,19,ELECTIONS ACT 1958,,,,
800,18,HOUSING TRUST ACT 1950,,31/12/1970,,
800,17,EXCHANGE CONTROL ACT 1953,,,,
800,16,CENSUS ACT 1960,,,,
800,15,SEDITION ACT 1948,15/07/1948,19/07/1948,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/27_BI/Act 15 original.pdf
800,14,NURSES ACT 1950,,,,
800,13,STATUTORY DECLARATIONS ACT 1960,,,,
800,12,INTERNATIONAL MONETARY FUND (RATIFICATION OF AMENDMENTS TO THE ARTICLES OF AGREEMENT) ACT 1969,22/04/1969,01/05/1969,02/05/1969,
800,11,MALAYSIAN AGRICULTURAL RESEARCH AND DEVELOPMENT INSTITUTE ACT 1969,22/04/1969,01/05/1969,02/05/1969,
800,10,COPYRIGHT ACT 1969,22/04/1969,01/05/1969,01/08/1969,
800,9,BANK PERTANIAN MALAYSIA ACT 1969,22/04/1969,01/05/1969,01/08/1969,
800,8,LEMBAGA URUSAN DAN TABUNG HAJI ACT 1969,22/04/1969,01/05/1969,08/08/1969,
800,7,REGISTRATION OF CRIMINALS AND UNDESIRABLE PERSONS ACT 1969,22/04/1969,01/05/1969,02/05/1969,
800,6,FINANCE COMPANIES ACT 1969,22/04/1969,01/05/1969,01/06/1969,
800,5,ELECTION OFFENCES ACT 1954,,,30/04/1954,
800,4,EMPLOYEES' SOCIAL SECURITY ACT 1969,02/04/1969,10/02/1969,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/16_BI/ACT 4 - ASAL.pdf
800,3,CIVIL AVIATION ACT 1969,15/02/1969,27/02/1969,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/01. Act 3 (Gazette Copy 1969).pdf
