Start_Index,Publication_Date,PU_No,Title,Status,Date_of_Commencement,PDF_URL
7900,2012-04-27,P.U. (B) 159/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - SELANGOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_8  Selangor-P.U. (B) 159.pdf
7900,2012-04-27,P.U. (B) 158/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PAHANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_7  Pahang-P.U. (B) 158.pdf
7900,2012-04-27,P.U. (B) 157/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PERAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_6  Perak-P.U. (B) 157.pdf
7900,2012-04-27,P.U. (B) 156/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PULAU PINANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_5  Pulau Pinang_P.U. (B) 156.pdf
7900,2012-04-27,P.U. (B) 155/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - TERENGGANU,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_P.U. (B) 155-Terengganu.pdf
7900,2012-04-27,P.U. (B) 155/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - TERENGGANU,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_P.U. (B) 155-Terengganu.pdf
7900,2012-04-27,P.U. (B) 154/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - KELANTAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_P.U. (B) 154-Kelantan.pdf
7900,2012-04-27,P.U. (B) 153/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - KEDAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_P.U. (B) 153-Kedah.pdf
7900,2012-04-27,P.U. (B) 152/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PERLIS,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_P.U. (B) 152-Perlis.pdf
7900,2012-04-27,P.U. (B) 151/2012,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PARLIAMENT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120427_P.U. (B) 151-Notis dan Jadual Bahagian PR 222 Parlimen-26 4 12.pdf
7900,2012-04-24,P.U. (B) 150/2012,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120424_notis kpd pihak ketiga-Hazlan Abd Hamid  3 lagi_P.U.(B) 150.pdf
7900,2012-04-24,P.U. (B) 149/2012,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120424_notis kepada pihak ketiga-Raja Noor Asma Raja Harun_P.U.(B) 149.pdf
7900,2012-04-23,P.U. (B) 148/2012,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,
7900,2012-04-23,P.U. (B) 147/2012,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120423_Perhimpunan Aman_P.U. (B) 147.pdf
7900,2012-04-23,P.U. (B) 146/2012,ELECTIONS (REGISTRATION OF ELECTORS) REGULATIONS 2002 NOTICE REGARDING THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FOURTH QUARTER OF THE YEAR 2011 THAT HAS BEEN CERTIFIED  - CORRIGENDUM,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120423_Notis DPT Bg Suku Ke 4_2011 Yg Diperakui - Corrigendum-23 4 12.pdf
7900,2012-04-19,P.U. (B) 145/2012,NOTICE REGARDING THE SUPPLEMENTARY ELECTORAL ROLL FORTHE FOURTH QUARTER OF THE YEAR 2011 THAT HAS BEEN CERTIFIED,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120419_P.U. (B) 145-Notis DPT Bg Suku Ke 4_2011 Yg Diperakui - Bantahan16P 19 4 2012.pdf
7900,2012-04-18,P.U. (B) 144/2012,APPOINTMENT UNDER SUBSECTION 3(1),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120418_Warta Pelantikan Notari Awam 9 4 2012-P.U. (B) 144.pdf
7900,2012-04-13,P.U. (B) 143/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 747 PRECINCT 15 TOWN OF PUTRAJAYA - CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120413_pembetulan perizaban tanah bagi lot 747 presint 15 bandar putrajaya.pdf
8000,2012-04-13,P.U. (B) 142/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 669 PRECINCT 15 TOWN OF PUTRAJAYA - CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120413_pembetulan perizaban tanah bagi lot 669 presint 15 bandar putrajaya.pdf
8000,2012-04-13,P.U. (B) 141/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 649 PRECINCT 15 TOWN OF PUTRAJAYA - CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120413_pembetulan perizaban tanah bagi lot 649 presint 15 bandar putrajaya.pdf
8000,2012-04-13,P.U. (B) 140/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 140 PRECINCT 4  BANDAR PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120413_perizaban tanah bagi lot 140 presint 4 bandar putrajaya.pdf
8000,2012-04-13,P.U. (B) 139/2012,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120413_Penetapan Tarikh Permulaan Kuat Kuasa.pdf
8000,2012-04-10,P.U. (B) 138/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 646 PRECINCT 15 BANDAR PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120410_P.U. (B) 138 perizaban tanah bagi lot 646 presint 15 bandar putrajaya.pdf
8000,2012-04-10,P.U. (B) 137/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 648 PRECINCT 15 BANDAR PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120410_P.U. (B) 137- perizaban tanah bagi lot 648 presint 15 bandar putrajaya.pdf
8000,2012-04-10,P.U. (B) 136/2012,DELEGATION OF POWERS UNDER SUBSECTION 8(1) OF THE STAMP ACT 1949,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120410_P.U. (B) 136 PERWAKILAN KUASA DI BAWAH SUBSEKSYEN 8(1) AKTA SETEM 1949.pdf
8000,2012-04-10,P.U. (B) 135/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 141 PRECINCT 4 BANDAR PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120410_P.U. (B) 135 perizaban tanah bagi lot 141 presint 4 bandar putrajaya.pdf
8000,2012-04-10,P.U. (B) 134/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 65 PRECINCT 2 BANDAR PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120410_P.U. (B) 134 perizaban tanah bagi lot 65 presint 2 bandar putrajaya.pdf
8000,2012-04-09,P.U. (B) 133/2012,SPECIAL DIRECTION OF THE MINISTER - REPUBLIC OF GERMANY,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120409_P.U.(B)133-Arahan Khas Menteri - Republik Jerman - 9 April 2012.pdf
8000,2012-04-09,P.U. (B) 132/2012,SPECIAL DIRECTION OF THE MINISTER - UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120409_P.U.(B)132_2012.pdf
8000,2012-04-09,P.U. (B) 131/2012,APPOINTMENT AND REVOCATION OF APPOINTMENT OF CHIEF EXECUTIVE OFFICER OF THE BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120409_p.u.(a)131-3) Pembatalan pelantikan Hj Mat Hassan bin Othman.pdf
8000,2012-04-09,P.U. (B) 130/2012,APPOINTMENT AND REVOCATION OF APPOINTMENT OF CHIEF EXECUTIVE OFFICER OF THE BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120409_P.U.(B)130-2)pembatalan pelantikan Hj  Rahmat Mustafa.pdf
8000,2012-04-09,P.U. (B) 129/2012,APPOINTMENT AND REVOCATION OF APPOINTMENT OF CHIEF EXECUTIVE OFFICER OF THE BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120409_P.U.(B)129-1)pembatalan pelantikan Hj Ismail Abd Jamal.pdf
8000,2012-04-09,P.U. (B) 128/2012,NOTICE OF REGISTRATION UNDER SUBSECTION 8(8),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120409_AKTA TAKAFUL NOTIS SUBSESKYEN 8(8) EDITED 6 April 2012.pdf
8000,2012-04-05,P.U. (B) 127/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT- SAFODA-KOSHII ACACIA HYBRID-19,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U.(B)127_2012.pdf
8000,2012-04-05,P.U. (B) 126/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-18,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U.(B)126_2012.pdf
8000,2012-04-05,P.U. (B) 125/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT-SAFODA -KOSHII ACACIA HYBRID-17,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 125_2012.pdf
8000,2012-04-05,P.U. (B) 124/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT- SAFODA - KOSHII ACACIA HYBRID-16,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 124_2012.pdf
8000,2012-04-05,P.U. (B) 123/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT-SAFODA-KOSHII ACACIA HYBRID-15,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U.(B) 123_2012.pdf
8000,2012-04-05,P.U. (B) 122/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT- SAFODA-KOSHII ACACIA HYBRID-14,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U (B) 122_2012.pdf
8000,2012-04-05,P.U. (B) 121/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT- SAFODA-KOSCHII ACACIA HYBRID-13,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 121_2012.pdf
8000,2012-04-05,P.U. (B) 120/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID- 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U (B) 120_2012.pdf
8000,2012-04-05,P.U. (B) 119/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA- KOSHII ACACIA HYBRID-11,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 119_2012.pdf
8000,2012-04-05,P.U. (B) 118/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA- KOSHII ACACIA HYBRID -10,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 118_2012.pdf
8000,2012-04-05,P.U. (B) 117/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT -SAFODA-KOSHII ACACIA HYBRID-9,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 117_2012.pdf
8000,2012-04-05,P.U. (B) 116/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY ANDGRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-8,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 116_2012.pdf
8000,2012-04-05,P.U. (B) 115/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-7,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 115_2012.pdf
8000,2012-04-05,P.U. (B) 114/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-6,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 114 -safoda-koshii acacia hybrid-6.pdf
8000,2012-04-05,P.U. (B) 113/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-5,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 113 -safoda-koshii acacia hybrid-5.pdf
8000,2012-04-05,P.U. (B) 112/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-4,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 112 -safoda-koshii acacia hybrid-4.pdf
8000,2012-04-05,P.U. (B) 111/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT -SAFODA-KOSHII ACACIA HYBRID-3,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 111 -safoda-koshii acacia hybrid-3.pdf
8000,2012-04-05,P.U. (B) 110/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-2,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 110 -safoda-koshii acacia hybrid-2.pdf
8000,2012-04-05,P.U. (B) 109/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - SAFODA-KOSHII ACACIA HYBRID-1,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 109 -safoda-koshii acacia hybrid-1 (2).pdf
8000,2012-04-05,P.U. (B) 108/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - MONA LISA YELLOW,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 108_2012.pdf
8000,2012-04-05,P.U. (B) 107/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 107_2012.pdf
8000,2012-04-05,P.U. (B) 106/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - DEKSHEPODY,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 106_2012.pdf
8000,2012-04-05,P.U. (B) 105/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - ABDULLAH BADAWI,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 105 -abdullah badawi.pdf
8000,2012-04-05,P.U. (B) 104/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - TUANKU FAUZIAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405_P.U. (B) 104-tuanku fauziah.pdf
8000,2012-04-05,P.U. (B) 103/2012,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY AND GRANT OF BREEDER’S RIGHT - FRANGI,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120405 (P.U. (B) 103)_2012.pdf
8000,2012-04-03,P.U. (B) 102/2012,NOTIFICATION AND REVOCATION OF NOTIFICATION OF LEGAL ENTRY AND EXIT POINTS,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120403_pemberitahuan dan pembatalan pemberitahuan tempat masuk dan keluar yang sah.pdf
8000,2012-04-03,P.U. (B) 101/2012,APPOINTMENT AND REVOCATION OF APPOINTMENT OF DIRECTOR GENERAL OF THE AUTHORITY,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120403_P.U. (B) 101 - pelantikan dan pembatalan pelantikan ketua pengarah pihak berkuasa.pdf
8000,2012-04-03,P.U. (B) 100/2012,LEMBAGA KEMAJUAN IKAN MALAYSIA ACT 1971 - NOTIFICATION OF WHOLESALE FISH MARKET,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120403_pemberitahuan pasar jualan borong ikan.pdf
8000,2012-03-30,P.U. (B) 99/2012,REVOCATION OF RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 239 TOWN OF KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120330_pembatalan perizaban bagi lot 239 seksyen 72 bandar kl.pdf
8000,2012-03-30,P.U. (B) 98/2012,NOTICE OF PROPOSED REVOCATION OF RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 39 FOR FEDERAL TERRITORY OF KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120330_notis cadangan pembatalan bagi lot 39 seksyen 60 bandar kl.pdf
8000,2012-03-30,P.U. (B) 97/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 747 PRESINT 15 TOWN OF PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120330_P.U.(B)97-perizaban tanah bagi lot 747 presint 15 bandar putrajaya.pdf
8000,2012-03-30,P.U. (B) 96/2012,LIST OF LICENSED INSURERS,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120330_P.U.(B)96-List of Licensed Insurers 2012 26 MARCH 2012.pdf
8000,2012-03-30,P.U. (B) 95/2012,NOTICE UNDER SUBSECTION 18(1),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120330_List_of_Licensed_Institutions_2012 29 Mac 2012.pdf
8000,2012-03-29,P.U. (B) 94/2012,LIST OF INSURANCE LICENSEES WHOSE LICENCES HAVE BEEN REVOKED OR SURRENDERED,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120329_P.U. (B) 94-List of Insurance Licensees Whoose License Have Been Surrendered.pdf
8000,2012-03-29,P.U. (B) 93/2012,LIST OF INSURANCE LICENSEES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120329_P.U. (B) 93-List of Insurance Licensees.pdf
8000,2012-03-29,P.U. (B) 92/2012,LIST OF LABUAN BANKS AND LABUAN INVESTMENT BANKS LICENSEES WHOSE LICENCES HAVE BEEN REVOKED OR SURRENDERED,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120329_P.U. (B) 92_List of Banks Whose license have been surrendered.pdf
8000,2012-03-29,P.U. (B) 91/2012,LIST OF LABUAN BANKS AND LABUAN INVESTMENT BANKS LICENSEES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120329_P.U. (B) 91_List of Banks and Investment Banks.pdf
8000,2012-03-29,P.U. (B) 90/2012,NOTICE OF DESIGNATION OF SITE AS HERITAGE SITE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120329_P.U. (B) 90 - Notis Penetapan Tapak Sebagai Tapak Warisan -  (Masjid Diraja).pdf
8000,2012-03-29,P.U. (B) 89/2012,NOTICE OF INTENTION TO DESIGNATE SITE AS HERITAGE SITE,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120329_Notis Tentang Niat (Menara Condong Teluk Intan).pdf
8000,2012-03-28,P.U. (B) 88/2012,APPOINTMENT OF MEMBERS OF THE COMPETITION COMMISSION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120328_28 Mac 2011.pdf
8000,2012-03-27,P.U. (B) 87/2012,EXEMPTION FROM PARAGRAPHS 5(1)(A) AND (B),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120327_P.U.(B)87-Pengecualian drpd perenggan 5(1)(a)  (b).pdf
8000,2012-03-27,P.U. (B) 86/2012,EXEMPTION FROM SUBSECTION 3(2),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120327_PENGECUALIAN SUBSEKSYEN 3(2) - DSA.pdf
8000,2012-03-27,P.U. (B) 85/2012,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120327_P.U.(B) 85-Penetapan Kuat kuasa_AA1419.pdf
8000,2012-03-26,P.U. (B) 84/2012,CARE CENTRES ACT 1993 - APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120326_P.U. (B) 84 - Penetapan Tarikh Permulaan Kuat Kuasa - Akta Pusat Jagaan 1993 di Sabah.pdf
8000,2012-03-26,P.U. (B) 83/2012,DESTITUTE PERSONS ACT 1977 - APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120326_Akta Orang Papa (Sabah).pdf
8000,2012-03-26,P.U. (B) 82/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 669 PRESINT 15 TOWN OF PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120326_perizaban tanah bagi lot 669 presint 15 bandar putrajaya.pdf
8000,2012-03-26,P.U. (B) 81/2012,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 649 PRESINT 15 TOWN OF PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120326_perizaban tanah bagi lot 649 presint 15 bandar putrajaya.pdf
8000,2012-03-23,P.U. (B) 80/2012,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120323_P.U. (B) 80 notis kepada pihak ketiga-ong kheng hoe ong bee bee liew choy ying.pdf
8000,2012-03-23,P.U. (B) 79/2012,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120323_P.U. (B) Notis kepada Pihak Ketiga.pdf
8000,2012-03-23,P.U. (B) 79/2012,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120323_P.U. (B) Notis kepada Pihak Ketiga.pdf
8000,2012-03-20,P.U. (B) 78/2012,NOTICE REGARDING THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FOURTH QUARTER OF THE YEAR 2011 THAT HAS BEEN CERTIFIED,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120320_Notis DPT Bg Suku Ke 4 2011 Yg Diperakui.pdf
8000,2012-03-20,P.U. (B) 77/2012,APPROVED LABORATORY,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120320_makmal yang diluluskan.pdf
8000,2012-03-20,P.U. (B) 76/2012,APPOINTMENT UNDER SUBSECTION 3(1),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120320_Pelantikan Di Bawah Subseksyen 3(1) - Akta Notari Awam.pdf
8000,2012-03-16,P.U. (B) 75/2012,APPOINTMENT OF LOCK-UP TO BE A PLACE OF CONFINEMENT - SHARIAH COURT OF THE FEDERAL TERRITORY OF KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120316_P.U. (B) 75.pdf
8000,2012-03-16,P.U. (B) 74/2012,APPOINTMENT OF LOCK-UP TO BE A PLACE OF CONFINEMENT - BANTING POLICE STATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20120316_P.U. (B) 74 -  Penetapan Lokap Sebagai Tempat Pengurungan - lokap Balai Polis Banting.pdf
