Start_Index,Publication_Date,PU_No,Title,Status,Date_of_Commencement,PDF_URL
6000,2011-08-26,P.U. (A) 310/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 35) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(35)2011- P.U. (A) 310.pdf
6100,2011-08-26,P.U. (A) 309/2011,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (COMPOUNDING OF OFFENCES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA309.pdf
6100,2011-08-26,P.U. (A) 308/2011,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (MANNER OF APPEAL) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA 308.pdf
6100,2011-08-26,P.U. (A) 307/2011,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (SCHEME FOR HOUSEHOLD SOLID WASTE AND SOLID WASTE SIMILAR TO HOUSEHOLD SOLID WASTE) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_pua307.pdf
6100,2011-08-26,P.U. (A) 306/2011,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (LICENSING) (UNDERTAKING OR PROVISION OF PUBLIC CLEANSING MANAGEMENT SERVICES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA 306.pdf
6100,2011-08-26,P.U. (A) 305/2011,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (LICENSING) (UNDERTAKING OR PROVISION OF TRANSPORTATION SERVICES BY LONG HAULAGE) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA 305.pdf
6100,2011-08-26,P.U. (A) 304/2011,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (LICENSING) (MANAGEMENT OR OPERATION OF PRESCRIBED SOLID WASTE MANAGEMENTFACILITIES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA 304.pdf
6100,2011-08-26,P.U. (A) 303/2011,"SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (LICENSING) (UNDERTAKINGOR PROVISION OF COLLECTION SERVICES FOR HOUSEHOLD SOLID WASTE, PUBLIC  SOLID WASTE, PUBLIC INSTITUTIONAL SOLID WASTE AND SOLID WASTE SIMILAR TO HOUSEHOLD SOLID WASTE) REGULATIONS 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA 303.pdf
6100,2011-08-26,P.U. (A) 302/2011,"SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT(PRESCRIBED SOLID WASTE MANAGEMENT FACILITIES AND APPROVAL FOR THE CONSTRUCTION, ALTERATION AND CLOSURE OF FACILITIES) REGULATIONS 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110826_PUA 302.pdf
6100,2011-08-25,P.U. (A) 301/2011,LOANS GUARANTEE (BODIES CORPORATE) (REMISSION OF TAX AND STAMP DUTY) (NO. 3) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110825_P.U. (A) 301.pdf
6100,2011-08-25,P.U. (A) 300/2011,LOANS GUARANTEE (DECLARATION OF BODIES CORPORATE) (SRC INTERNATIONAL SDN. BHD.) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110825_PERINTAH JAMINAN PINJAMAN (PENETAPAN PERTUBUHAN PERBADANAN)- SRC.pdf
6100,2011-08-25,P.U. (A) 299/2011,CUSTOMS DUTIES (GOODS UNDER THE FRAMEWORK AGREEMENT ON COMPREHENSIVE ECONOMIC CO-OPERATION AMONG THE GOVERNMENT OF THE MEMBER COUNTRIES OF THE ASSOCIATION OFSOUTHEAST ASIAN NATIONS AND THE REPUBLIC OFKOREA) (AMENDMENT) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110825_PINDAAN AKFTA 2007-COMBINED.pdf
6100,2011-08-25,P.U. (A) 298/2011,CUSTOMS (VALUES) (CRUDE PETROLEUM OIL) (NO. 17) ORDER  2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110825_3PerintahKastam(MinyakMentahPetroleum)(17)2011.pdf
6100,2011-08-24,P.U. (A) 297/2011,NATIONAL HERITAGE (DECLARATION OF NATIONAL HERITAGE) (HISTORICAL OBJECT) (NO. 3) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110824_PERINTAH WARISAN KEBANGSAAN - OBJEK BERSEJARAH No  3) 2011-edit - 17 8 2011.pdf
6100,2011-08-24,P.U. (A) 296/2011,NATIONAL HERITAGE (DECLARATION OF NATIONAL HERITAGE)  (HISTORICAL OBJECT) (NO. 2) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110824_PERINTAH WARISAN KEBANGSAAN - OBJEK BERSEJARAH (No  2) 2011-edit- 17 8 2011.pdf
6100,2011-08-24,P.U. (A) 295/2011,NATIONAL HERITAGE (DECLARATION OF NATIONAL HERITAGE) (HISTORICAL OBJECT) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110824_PERINTAH WARISAN KEBANGSAAN - OBJEK BERSEJARAH-edit - 17 8 2011.pdf
6100,2011-08-23,P.U. (A) 294/2011,"FACTORIES AND MACHINERY (EXEMPTION TO PETRONAS METHANOL LABUAN SDN. BHD., FEDERAL TERRITORY OF LABUAN) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110823_P.U. (A) 294.pdf
6100,2011-08-22,P.U. (A) 293/2011,NATIONAL SPEED LIMIT (AMENDMENT) (NO. 4) ORDER  2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_Deraf Perintah Had Laju-pindaan PUU as at 11 8 2011-approved JPN1.pdf
6100,2011-08-22,P.U. (A) 292/2011,NATIONAL SPEED LIMIT (TEMPORARY CESSATION) (NO.2) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_P.U. (A) 292.pdf
6100,2011-08-22,P.U. (A) 291/2011,LOCAL SPEED LIMIT (FEDERAL ROADS) (SPECIFIED TIME PROHIBITION) (NO. 2) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_P.U. (A) 291.pdf
6100,2011-08-22,P.U. (A) 290/2011,FEDERAL ROADS (WEST MALAYSIA) (AMENDMENT) (NO. 10) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_gezet perintah jalan Persekutuan -amend by PUU as at 11 8 2011-approved JPN1.pdf
6100,2011-08-22,P.U. (A) 289/2011,SALES TAX (AMENDMENT) REGULATIONS 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_peraturan-peraturan cukai jualan (pindaan) 2011.pdf
6100,2011-08-22,P.U. (A) 288/2011,"MALAYSIA DEPOSIT INSURANCE CORPORATION (ALLOCATION OF EXPENSES, COSTS OR LOSSES) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_PERINTAH PIDM P.U. A 288.pdf
6100,2011-08-22,P.U. (A) 287/2011,SERVICE TAX (AMENDMENT) REGULATIONS 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_P.U.(A) 287_peraturan-peraturan cukai perkhidmatan (pindaan) 2011.pdf
6100,2011-08-22,P.U. (A) 286/2011,CONTROL OF SUPPLIES (CONTROLLED ARTICLES) (NO. 4) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_Perintah Kawalan Bekalan (Barang-Barang Kawalan) (No  4) 2011P.U.A 286.pdf
6100,2011-08-22,P.U. (A) 285/2011,PRICE CONTROL AND ANTI-PROFITEERING (FIXING OF MAXIMUM PRICE AND PRICE MARKING OF PRICE-CONTROLLED GOODS) (NO. 3) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_P.U.(A) 285_PERINTAH KAWALAN HARGA DAN ANTIPENCATUTAN.pdf
6100,2011-08-22,P.U. (A) 284/2011,"FACTORIES AND MACHINERY (EXEMPTION TO MTBE MALAYSIA SDN. BHD.,  KUANTAN, PAHANG ) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_P.U.(A) 284.pdf
6100,2011-08-22,P.U. (A) 283/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 34) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110822_Perintah Kastam (Nilai-Nilai) (Minyak Kelapa Sawit) (No. 34) 2011.pdf
6100,2011-08-19,P.U. (A) 282/2011,NATIONAL SPEED LIMIT (AMENDMENT) (NO. 3) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110819_Had laju LLM-2.pdf
6100,2011-08-19,P.U. (A) 281/2011,FEDERAL ROADS (EAST COAST EXPRESSWAY-PHASE 2) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110819_Perintah Jalan Persekutuan LLM.pdf
6100,2011-08-19,P.U. (A) 280/2011,FEDERAL ROADS (KEMUNING-SHAH ALAM HIGHWAY) (AMENDMENT) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110819_Perintah Jalan Persekutuan-pindaan PUU Kemuning-Shah Alam)-approved AGC.pdf
6100,2011-08-19,P.U. (A) 279/2011,FEDERAL ROADS (PRIVATE MANAGEMENT) (COLLECTION OF TOLLS) (KEMUNING-SHAH ALAM HIGHWAY) (AMENDMENT) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110819_Perintah Pungutan Tol-pindaan PUU Lebuh Raya Kemuning-Shah Alam.pdf
6100,2011-08-18,P.U. (A) 278/2011,JOHOR PORT AUTHORITY (SCALE OF CHARGES) (AMENDMENT)BY-LAWS 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110818_JPA BY-LAWS (amendment) 2011.pdf
6100,2011-08-18,P.U. (A) 277/2011,NATIONAL HERITAGE (DECLARATION OF NATIONAL HERITAGE) (HERITAGE SITE) (NO. 2 ) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110818_P.U. (A) 277.pdf
6100,2011-08-17,P.U. (A) 276/2011,LAND PUBLIC TRANSPORT (COMPOUNDING OF OFFENCES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110817_SPAD KOMPAUN KESALAHAN 2011 (P.U. (A) 276).pdf
6100,2011-08-17,P.U. (A) 275/2011,FEES (FEDERAL PUBLIC OFFICER'S SALARY DEDUCTION FACILITY) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110817_Perintah Fi (Kemudahan Potongan Gaji Pegawai Awam Persekutuan) 2011.pdf
6100,2011-08-16,P.U. (A) 274/2011,ATOMIC ENERGY LICENSING (RADIOACTIVE WASTE MANAGEMENT) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110816_PERATURAN-PERATURAN PELESENAN TENAGA ATOM.pdf
6100,2011-08-16,P.U. (A) 273/2011,CONTROL OF SUPPLIES (CONTROLLED ARTICLES) (NO. 3) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110816_perintah_kawalan_bekalan_raya_2011_-_diluluskan1.pdf
6100,2011-08-15,P.U. (A) 272/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 33) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110815_2PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(33)2011.pdf
6100,2011-08-12,P.U. (A) 271/2011,"FACTORIES AND MACHINERY (EXEMPTION TO MALAYSIA LNG SDN. BHD., BINTULU, SARAWAK) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110812_AKTA KILANG DAN JENTERA (PENGECUALIAN KEPADA MALAYSIA LNG SDN  BHD) 2011_PU(A)271.pdf
6100,2011-08-11,P.U. (A) 270/2011,CUSTOMS (VALUES) (CRUDE PETROLEUM OIL) (NO. 16) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110811_3PerintahKastam(MinyakMentahPetroleum)(16)2011.pdf
6100,2011-08-10,P.U. (A) 269/2011,HOUSING DEVELOPMENT (CONTROL AND LICENSING) (EXEMPTION) ORDER 2011 - CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110810_PERINTAH PEMAJUAN PERUMAHAN (KAWALAN DAN PELESENAN)(PENGECUALIAN) 2011-PEMBETULAN.pdf
6100,2011-08-08,P.U. (A) 268/2011,PASSPORT (EXEMPTION) (ASYLUM SEEKERS) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110808_P.U. (A) 268-AKTA PASPORT.pdf
6100,2011-08-08,P.U. (A) 267/2011,IMMIGRATION (EXEMPTION) (ASYLUM SEEKERS) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110808_P.U. (A) 267- AKTA IMIGRESEN.pdf
6100,2011-08-08,P.U. (A) 266/2011,POISONS (AMENDMENT OF POISONS LIST) (NO.3) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 266 2011.pdf
6100,2011-08-08,P.U. (A) 265/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 32) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110808_PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(32)2011.pdf
6100,2011-08-05,P.U. (A) 264/2011,DOUBLE TAXATION RELIEF (THE GOVERNMENT OF THE STATE OF QATAR) (AMENDMENT) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110805_PERINTAH PELEPASAN CUKAI DUA KALI (KJAAN NEGARA QATAR).pdf
6100,2011-08-05,P.U. (A) 264/2011,DOUBLE TAXATION RELIEF (THE GOVERNMENT OF THE STATE OF QATAR) (AMENDMENT) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110805_PERINTAH PELEPASAN CUKAI DUA KALI (KJAAN NEGARA QATAR).pdf
6100,2011-08-04,P.U. (A) 263/2011,FEDERAL ROADS (PRIVATE MANAGEMENT) (COLLECTION OF TOLLS)(KL-KUALA SELANGOR EXPRESSWAY) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110804_Pungutan Tol-Lebuh Raya KL-Kuala Selangor (Latar) (2)_P.U.(A) 263.pdf
6100,2011-08-04,P.U. (A) 262/2011,NATIONAL SERVICE TRAINING (PERSONS REQUIRED TO UNDERGO NATIONAL SERVICE TRAINING) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110804_PLKN-Orang Yg Dikehendaki Menjalani Latihan.pdf
6100,2011-08-04,P.U. (A) 261/2011,PROCLAMATION - NATIONAL SERVICE TRAINING ACT 2003,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110804_Proklamasi YDPA.pdf
6100,2011-08-04,P.U. (A) 260/2011,EDUCATIONAL INSTITUTIONS (DISCIPLINE) (AMENDMENT OF FIRST SCHEDULE) ORDER 2011,PINDAAN,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 260-2011.pdf
6100,2011-08-04,P.U. (A) 259/2011,"FACTORIES AND MACHINERY (EXEMPTION TO ETHYLENE (M) SDN. BHD., KERTEH, TERENGGANU) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110804_PU(A) 259.pdf
6100,2011-08-02,P.U. (A) 258/2011,SYARIAH COURT CIVIL PROCEDURE (COSTS AND ALLOWANCES) (FEDERAL TERRITORIES) RULES 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110802_Kaedah Kos  Elaun (BM BI) 27 7 2011 FINAL.pdf
6100,2011-08-02,P.U. (A) 257/2011,SYARIAH COURT CIVIL PROCEDURE (FEES) (FEDERAL TERRITORIES) RULES 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110802_Kaedah Fi (BM BI) 27 7 2011 FINAL.pdf
6100,2011-08-01,P.U. (A) 256/2011,CUSTOMS (VALUES) (PALM KERNEL) (NO. 8) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110801_4PerintahKastam(Nilai-Nilai)IsirongKelapaSawit(8)2011_PU(A)256.pdf
6100,2011-08-01,P.U. (A) 255/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 31) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110801_2PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(31)2011_PU(A)255.pdf
6100,2011-07-29,P.U. (A) 254/2011,WAGES COUNCILS (WAGES REGULATION ORDER) (STATUTORY MINIMUM REMUNERATION OF PRIVATE SECURITY GUARD IN SARAWAK AND SABAH) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110729_Perintah Peraturan Gaji.pdf
6100,2011-07-28,P.U. (A) 253/2011,CARE CENTRES (COMPOUNDING OF OFFENCES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110728_ewarta pusat jagaan- 26 7 2011 (2).pdf
6100,2011-07-28,P.U. (A) 252/2011,CUSTOMS (VALUES) (CRUDE PETROLEUM OIL) (NO. 15) ORDER  2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110728_3PerintahKastam(MinyakMentahPetroleum)(15)2011.pdf
6100,2011-07-28,P.U. (A) 251/2011,HOUSING DEVELOPMENT (CONTROL AND LICENSING) (EXEMPTION) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110728_Peintah Pemajuan Perumahan (Kawalan dan Pelesenan) (Pengeculaian) 2011_P.U.(A)251.pdf
6100,2011-07-26,P.U. (A) 250/2011,CHILD CARE CENTRE (COMPOUNDING OF OFFENCES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110726_P.U.(A) 250.pdf
6100,2011-07-25,P.U. (A) 249/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 30) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110725_2PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(30)2011.pdf
6100,2011-07-21,P.U. (A) 248/2011,REGISTRATION OF PHARMACIST (AMENDMENT OF SECOND SCHEDULE) ORDER 2011-CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110721_P.U.(A) 248.pdf
6100,2011-07-21,P.U. (A) 247/2011,"FACTORIES AND MACHINERY (EXEMPTION TO POLYPROPYLENE (M) SDN. BHD.,  KUANTAN, PAHANG) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110721_Perintah Kilang dan Jentera Polypropylena Kuantan E-warta-Final- 20 7 2011.pdf
6100,2011-07-20,P.U. (A) 246/2011,INSURANCE (EXEMPTION) (NO. 2) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110720_PERINTAH INSURANS (PENGECUALIAN) (NO  2) 2011.pdf
6100,2011-07-20,P.U. (A) 245/2011,REGISTRATION OF PHARMACISTS (AMENDMENT OF FIRST SCHEDULE)(NO. 2) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/P.U. (A) 245 2011.pdf
6100,2011-07-19,P.U. (A) 244/2011,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 12)   ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110719_PERINTAH DUTI HIBURAN (PENGECUALIAN) (NO  12)-(SUPER JUNIOR).pdf
6100,2011-07-19,P.U. (A) 243/2011,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 11) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110719_PERINTAH DUTI HIBURAN (PENGECUALIAN) (NO  11)-(COMMON LIVE).pdf
6100,2011-07-19,P.U. (A) 242/2011,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 10) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110719_PERINTAH DUTI HIBURAN (PENGECUALIAN) (NO  10)-(JAY CHOU).pdf
6100,2011-07-19,P.U. (A) 241/2011,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 9) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110719_PERINTAH DUTI HIBURAN (PENGECUALIAN) (NO  9) - (MARY J BLIGE).pdf
6100,2011-07-18,P.U. (A) 240/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 29) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110718_P.U.(A)240-PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(29)2011.pdf
6100,2011-07-15,P.U. (A) 239/2011,CIVIL AVIATION (AMENDMENT) (NO. 2) REGULATIONS 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110715_Peraturan-Peraturan Penerbangan Awam (Pindaan)(No.2) 2011.pdf
6100,2011-07-14,P.U. (A) 238/2011,CUSTOMS (VALUES) (CRUDE PETROLEUM OIL) (NO. 14) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110714_warta pd 14.7.11-PerintahKastam(MinyakMentahPetroleum)(14)2011.pdf
6100,2011-07-14,P.U. (A) 237/2011,DIPLOMATIC AND CONSULAR OFFICERS (REMISSION OF FEES) REGULATIONS 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110714_Peraturan-Peraturan Pegawai-Pegawai Diplomat dan Konsul (Fi Peremitan) 2011.pdf
6100,2011-07-13,P.U. (A) 236/2011,FEES (PASSPORTS AND VISAS) (REMISSION OF FEES) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110713_Perintah Fi (PEREMITAN)-EDITED.pdf
6100,2011-07-11,P.U. (A) 235/2011,PESTICIDES (AMENDMENT OF FIRST SCHEDULE) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110711_perintah racun makhluk perosak (pindaan jadual pertama) 2011 (latest).pdf
6100,2011-07-11,P.U. (A) 234/2011,STATE OF SABAH (EXTENSION AND MODIFICATION OF THE SECOND-HAND DEALERS ACT 1946) ORDER 2011,PRINCIPAL,,
6100,2011-07-11,P.U. (A) 233/2011,STATE OF SARAWAK (EXTENSION AND MODIFICATION OF THE SECOND-HAND DEALERS ACT 1946) ORDER 2011,PRINCIPAL,,
6100,2011-07-11,P.U. (A) 232/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 28) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110711_WARTA PD 11.7.11-PerintahKastam(Nilai-Nilai)MinyakKelapaSawit(28)2011.pdf
6100,2011-07-08,P.U. (A) 231/2011,FEDERAL ROADS (PRIVATE MANAGEMENT) (COLLECTION OF TOLLS) (SENAI-PASIR GUDANG-DESARU EXPRESSWAY) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110708_8 Julai 2011 (2).pdf
6100,2011-07-07,P.U. (A) 230/2011,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110707_PERINTAH MESIN CETAK & PENERBITAN-ISLAM EVIL IN THE NAMEOF GOD.pdf
6100,2011-07-07,P.U. (A) 229/2011,NATIONAL HERITAGE (DECLARATION OF NATIONAL HERITAGE) (HERITAGE SITE) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110707_PERINTAH WARISAN KEBANGSAAN (TAPAK WARISAN GEREJA ST  GEORGE) -23 6 2011.pdf
6100,2011-07-05,P.U. (A) 228/2011,MINISTERS OF THE FEDERAL GOVERNMENT (AMENDMENT)(NO. 4) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110705_P.U.(A)228-(perintah menteri-menteri kerajaan persekutuan (pindaan) (no  4) 2011).pdf
6100,2011-07-05,P.U. (A) 227/2011,MINISTERS OF THE FEDERAL GOVERNMENT (AMENDMENT)(NO. 3) ORDER 2011,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110705_P.U.(A)227-(perintah menteri-menteri kerajaan persekutuan (pindaan) (no  3) 2011).pdf
6100,2011-07-04,P.U. (A) 226/2011,"FACTORIES AND MACHINERY (EXEMPTION TO POLYETHYLENE (M) SDN. BHD., KERTEH, TERENGGANU) ORDER 2011",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110704_P.U.(A) 226.pdf
6100,2011-07-04,P.U. (A) 225/2011,CUSTOMS (VALUES) (PALM OIL) (NO. 27) ORDER 2011,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110704_Perintah Kastam (Nilai-Nilai) (Minyak Kelapa Sawit) (No. 27) 2011.pdf
6100,2011-07-01,P.U. (A) 224/2011,SOCIETIES ACT 1966 - ORDER UNDER SECTION 5,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pua_20110701_Perintah Di Bawah Seksyen 5 - Akta Pertubuhan 1966.pdf
